source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4421573212377064704,229.62075439032319,0.6940974661174324,2.109249234205801,0.30275196182363534,,,17.748617,0.64587593,,,"NOT_AVAILABLE",,
4421573006222105856,229.62705077342827,1.3231397093015236,2.0992675190853434,0.5799410041398508,,,17.137424,0.7269983,,,"NOT_AVAILABLE",,
4421573074937938944,229.6060201848471,0.47080780389937815,2.0899223013975803,0.30777968823515695,0.6396325651619061,0.339344324184186,18.58725,0.40501595,,,"NOT_AVAILABLE",,
4421572009788144640,229.61874116730004,9.315571790836897,2.0518037341513358,5.867987984446678,,,18.980532,,,,"NOT_AVAILABLE",,
4421572559544193920,229.6682270215631,12.126952461568253,2.081412646730202,5.073466889142122,,,18.373262,0.63915825,,,"NOT_AVAILABLE",,
4421572147228501632,229.64475806316827,0.1977101367921185,2.0773376882081758,0.3168277970200207,-1.6481082763097732,0.3081673169281252,15.7879,,,,"NOT_AVAILABLE",,
4421572078504439808,229.6579163936133,0.15252350413964597,2.0680396437304283,0.11703837934292016,0.24251896633139536,0.15567832358339945,17.72465,0.79891396,,,"NOT_AVAILABLE",,
4421573212377070208,229.62842892362895,41.27363463779488,2.1143864585346663,22.022773578487936,,,19.317135,,,,"NOT_AVAILABLE",,
4421573040578200960,229.58958231924333,1.099565128094199,2.079694718278596,1.0713325751518856,,,17.268167,0.7781639,,,"NOT_AVAILABLE",,
4421572971858486400,229.62386384704794,2.0715440162847414,2.0872304516141273,13.457769004836145,,,17.700027,0.72776604,,,"NOT_AVAILABLE",,
4421572971862339840,229.62242449150642,0.34695605868909263,2.0868013335315783,0.40491428080065467,-0.08520534190705312,0.47516652997745096,17.61762,,,,"NOT_AVAILABLE",,
4421572971858486272,229.62419239884161,1.9252605676204615,2.0879469658036607,1.0800146827698822,,,17.591557,0.45733356,,,"NOT_AVAILABLE",,
4421573349817571712,229.67046691229086,3.697080015243947,2.109405370543946,2.9992120738293453,,,19.650728,0.9176998,,,"NOT_AVAILABLE",,
4421478104620441344,229.6222580505696,1.8959943603024174,2.0337092519855404,1.8132366068502785,,,20.320677,,,,"NOT_AVAILABLE",,
4421572009784964992,229.6291439992464,0.230882650636439,2.049622373407698,0.24275629709287302,0.29082314059128145,0.3701502047473824,18.435072,,,,"NOT_AVAILABLE",,
4421571975425074944,229.6462835027832,2.6904236327633897,2.052761248855854,3.982524347415094,,,18.294996,,,,"NOT_AVAILABLE",,
4421573349817617792,229.66834118112823,0.43662011702818543,2.101790619732302,0.5350440608103032,,,18.084688,,,,"NOT_AVAILABLE",,
4421573586041970816,229.63307667497932,0.03515501744427493,2.1196982718525477,0.03532508447950476,-0.01579220502718707,0.04326661813964427,15.133258,0.24276733,,,"NOT_AVAILABLE",9281.25,
4421573074941582336,229.6117532727582,0.15159913087907048,2.0893896429653007,0.14409359118639364,-0.6002918847583205,0.1785841870063526,17.53952,0.77637863,,,"NOT_AVAILABLE",,
4421573040578200832,229.58973901394126,14.392713690068916,2.0797565942972627,24.573451334197927,,,18.582384,,,,"NOT_AVAILABLE",,
4421478929254161920,229.6086477125275,0.7620222751420394,2.055285525724203,0.8445642564908573,,,19.258314,,,,"NOT_AVAILABLE",,
4421572834419559040,229.59673900921214,0.45700938622747345,2.0719084264471053,0.24807587958952437,,,17.0696,,,,"NOT_AVAILABLE",,
4421571975424921600,229.65339664861165,0.6410636654713519,2.048286931467652,0.33398292498775284,-0.20074875896528455,0.3498641187499105,18.89011,0.32504845,,,"NOT_AVAILABLE",,
4421572009784964864,229.6286453216023,20.067289035177375,2.049646592403943,34.0027307607213,,,18.584812,,,,"NOT_AVAILABLE",,
4421571975425074816,229.64627198023604,0.08044934315219254,2.053293851467995,0.05648830860485756,0.4095194615849957,0.07180698900467983,16.434895,0.938117,,,"NOT_AVAILABLE",5286.9,
4421572800063615232,229.62367039002697,10.859797153996167,2.0773235476760403,18.52892446883425,,,17.667614,,,,"NOT_AVAILABLE",,
4421478929254162048,229.6087790957348,2.3273103132570085,2.055471122298349,1.7959521669336898,,,19.011314,,,,"NOT_AVAILABLE",,
4421572971862341120,229.6261287920039,0.1973074560167461,2.089866127494232,0.17381434107286764,-0.36987525683894623,0.2407148477630298,16.437319,,,,"NOT_AVAILABLE",,
4421573384175589888,229.6451398870038,0.2990210810000049,2.1146696459340903,0.19978118732164385,0.39963272206255246,0.2684635916013584,18.515162,0.69519806,,,"NOT_AVAILABLE",,
4421571975424923520,229.65345128227196,0.19669516075728904,2.0495521752452444,0.14034013694639644,0.8241902151248632,0.19290226613134795,17.51471,0.6517067,,,"NOT_AVAILABLE",,
4421572765702386560,229.61513834603863,0.18240856317555665,2.0581885368358317,0.27174592647417517,,,17.322527,,,,"NOT_AVAILABLE",,
4421573109297855232,229.589489587313,0.7305172375141221,2.0901340339064722,1.0257320053548755,3.0441438402000123,1.4928582498137473,19.706726,,,,"NOT_AVAILABLE",,
4421571872345648640,229.66906437469729,0.45345509776836446,2.055099666541938,0.3491707235738027,0.8087334560393071,0.46123456207004393,18.71275,,,,"NOT_AVAILABLE",,
4421572868779125376,229.61959046288285,0.1937141948924423,2.07812749652871,0.23873906336155828,-0.35989640336319484,0.25399266725666103,17.715982,,,,"NOT_AVAILABLE",,
4421571971134187648,229.64784443061245,2.0546270299998226,2.0443754750339638,4.688329170484586,,,18.837759,,,,"NOT_AVAILABLE",,
4421572800063590144,229.62527994642807,0.03593814463349021,2.067006474877253,0.03563876656858264,0.18603812174430168,0.04497365467691734,15.028444,0.6694517,,,"VARIABLE",5831.0,
4421572834419559296,229.59576597135444,0.15793084763594908,2.0725462801437993,0.15654174676430113,0.4523410367107578,0.19005394944288653,17.812294,0.7377529,,,"NOT_AVAILABLE",,
4421573384176508160,229.64858068015192,0.6964519450141564,2.107608102186919,0.6466436318639854,6.434624466589158,0.7863897671820373,18.356543,,,,"NOT_AVAILABLE",,
4421572800059514112,229.62829831997502,0.336494695621597,2.0745618383337283,0.5011188320159001,,,16.654688,,,,"NOT_AVAILABLE",,
4421573384177913984,229.64832782048944,0.5431096263440909,2.11386298980752,0.3115952806068567,-2.826690096275735,0.47132022570298543,18.331644,0.59417915,,,"NOT_AVAILABLE",,
4421573586041972224,229.63627389411843,0.7248051924564536,2.1123647147990905,0.6769207148218686,,,16.913988,0.8442507,,,"NOT_AVAILABLE",5095.6333,
4421572800063615360,229.62375721386874,1.4772500911892192,2.0767065855805305,2.541986740362249,,,17.55481,,,,"NOT_AVAILABLE",,
4421572834419559168,229.59660158216778,0.9045716322239901,2.0723614238789203,1.5077372154800304,,,18.310986,,,,"NOT_AVAILABLE",,
4421478104619814784,229.62679476159366,1.3678765341295698,2.040987223629052,2.301956075511049,,,18.728634,,,,"NOT_AVAILABLE",,
4421572112864206336,229.67145437279086,0.7686644811991049,2.077199941297828,1.5160738900093649,,,19.063562,,,,"NOT_AVAILABLE",,
4421572009785125760,229.61835705094634,2.726964382228889,2.0523370814991253,4.356237434886329,,,18.618544,,,,"NOT_AVAILABLE",,
4421573281096645248,229.62111030124478,44.505969974494086,2.1167690030917234,23.71866953509217,,,19.482601,,,,"NOT_AVAILABLE",,
4421478104619814400,229.62146022988495,0.6204156344202322,2.037360170259579,0.31488619650438,,,18.54095,0.7642689,,,"NOT_AVAILABLE",,
4421572559541015680,229.6690019027795,0.3743174774872175,2.088709610815092,0.6034775191316695,,,18.286211,,,,"NOT_AVAILABLE",,
4421573418537091072,229.65698462672148,0.7520207638669947,2.120977192707837,0.7894957267464895,,,18.637224,0.6662979,,,"NOT_AVAILABLE",,
4421572490821301632,229.68073691338944,0.1425788112777564,2.081726446724954,0.1634093131728167,0.0717883726663177,0.21245104055314712,17.953886,0.68730354,,,"NOT_AVAILABLE",,
4421478929253639424,229.60292909827643,20.47066443819497,2.0522633409926656,34.31308146741858,,,19.286587,,,,"NOT_AVAILABLE",,
4421573384175352576,229.64952677754928,0.5226076674186124,2.1040131881597235,0.49341917917345174,1.2414675676393387,0.5851138232772438,18.266443,0.4427986,,,"NOT_AVAILABLE",,
4421573418535283840,229.65314952650738,0.68110028402035,2.1174290633827457,0.6217807784312821,-1.166890799847691,0.793084984178699,19.173048,0.6889076,,,"NOT_AVAILABLE",,
4421573659053874304,229.6243325187726,1.3151348094857338,2.126171800378643,0.5567836593888718,,,19.145931,0.6163597,,,"NOT_AVAILABLE",,
4421573586041972608,229.63721654726422,0.03822374541439444,2.1183394048765187,0.034611708616933384,-0.16794588728362694,0.043347082622245625,14.941455,1.0838575,,,"NOT_AVAILABLE",5013.17,
4421573001926420224,229.63676474489853,0.0518391440228936,2.103365602522211,0.049862325476136754,0.14712043129874372,0.0566011991657053,15.669656,1.0302992,,,"NOT_AVAILABLE",5140.2,
4421572937498299264,229.64270256473162,0.6393746622651906,2.086600097123348,0.326578623545967,,,15.083557,0.49363422,,,"NOT_AVAILABLE",5095.6333,
4421572044144702464,229.64379434149393,3.334912931250422,2.058720999954221,4.015249108029293,,,19.187258,,,,"NOT_AVAILABLE",,
4421573281096752512,229.6110444528495,13.409373697774503,2.1179119293355244,3.0794815652503593,,,18.526724,0.65740967,,,"NOT_AVAILABLE",,
4421572009785125632,229.6181523337617,4.712969237304545,2.0520692440197976,1.4435190176297092,,,18.741611,,,,"NOT_AVAILABLE",,
4421573212376985088,229.62196407865008,1.5066293284215644,2.105084756479613,0.7493908286237605,,,18.377096,,,,"NOT_AVAILABLE",,
4421572971858491520,229.6269552665115,0.06604179634711936,2.0899242654412507,0.05378316698722282,0.006972100508167108,0.0732147543072401,15.889135,0.1337471,,,"NOT_AVAILABLE",5248.25,
4421572937503066880,229.64837665547032,1.7308865046557027,2.084139895572518,2.2682390463824054,,,17.351074,0.7477484,,,"NOT_AVAILABLE",,
4421573178017159424,229.61128978523357,0.24896701785062142,2.0935529556151455,0.26223911535825184,1.7755709423100825,0.2887619908076974,18.053295,,,,"NOT_AVAILABLE",,
4421573212377071104,229.6218935125149,15.246966553285988,2.1109758087468617,5.056629139583933,,,19.098988,,,,"NOT_AVAILABLE",,
4421573586041971840,229.6345801865844,0.04937568280506034,2.1102225939935515,0.04470041713549777,0.057323630901491986,0.05884703998232444,15.620289,0.04537773,,,"NOT_AVAILABLE",9571.5,
